name,salary_from,salary_to,salary_currency,area_name,published_at
"Системный администратор, Департамент поддержки пользователей",,,,Жетысай,2022-11-21T12:29:01+0300
Game Designer (Гейм дизайнер),,50000.0,RUR,Санкт-Петербург,2022-11-21T13:04:19+0300
Менеджер проектов,,,,Тамбов,2022-11-21T15:44:53+0300
Бизнес-аналитик / системный аналитик,,,,Санкт-Петербург,2022-11-21T13:21:49+0300
Оператор пакетоделательной машины,40000.0,75000.0,RUR,Санкт-Петербург,2022-11-21T12:01:39+0300
Наладчик станков с ЧПУ,85000.0,,RUR,Набережные Челны,2022-11-21T15:14:50+0300
Руководитель детского центра,,,,Москва,2022-11-21T12:18:14+0300
Android Developer,,,,Москва,2022-11-21T14:27:38+0300
Инженер систем мониторинга,,60000.0,RUR,Тула,2022-11-21T15:18:22+0300
Программист 1С (middle),80000.0,138000.0,RUR,Екатеринбург,2022-11-21T13:15:02+0300
Системный аналитик,,,,Москва,2022-11-21T15:22:59+0300
Младший специалист по тестированию на проникновение/Junior pentester,,,,Москва,2022-11-21T13:51:57+0300
Middle frontend developer,,,,Рязань,2022-11-21T12:41:41+0300
Middle Front-end Developer,2000.0,3100.0,BYR,Минск,2022-11-21T13:07:06+0300
Бизнес-аналитик,,,,Самара,2022-11-21T14:53:48+0300
Senior DevOps Engineer,,,,Москва,2022-11-21T14:10:37+0300
Директор по развитию,,,,Махачкала,2022-11-21T12:09:49+0300
Графический дизайнер,30000.0,,RUR,Барнаул,2022-11-21T12:52:45+0300
Мастер сервисного обслуживания,40000.0,50000.0,RUR,Ростов-на-Дону,2022-11-21T13:04:09+0300
Руководитель проектов,80000.0,,RUR,Тула,2022-11-21T15:27:54+0300
Java-разработчик,50000.0,200000.0,RUR,Самара,2022-11-21T12:12:58+0300
Системный администратор,70000.0,70000.0,RUR,Новороссийск,2022-11-21T13:06:23+0300
Оператор станка с программным управлением (гибка),,90000.0,RUR,Ростов-на-Дону,2022-11-21T15:14:43+0300
Руководитель проекта,,,,Санкт-Петербург,2022-11-21T12:33:57+0300
Маркетолог,40000.0,,RUR,Смоленск,2022-11-21T14:26:45+0300
Оператор токарного станка с ЧПУ,76000.0,93000.0,RUR,Санкт-Петербург,2022-11-21T15:29:29+0300
Разработчик С++,,,,Москва,2022-11-21T12:42:35+0300
Руководитель проекта / IT Project Manager,150000.0,200000.0,RUR,Москва,2022-11-21T15:23:45+0300
PHP-разработчик,130000.0,200000.0,RUR,Москва,2022-11-21T13:24:50+0300
Системный администратор (Подольск),100000.0,,RUR,Подольск (Московская область),2022-11-21T12:05:01+0300
Middle Frontend разработчик (React),150000.0,200000.0,RUR,Санкт-Петербург,2022-11-21T13:07:33+0300
Инженер технической поддержки,,,,Москва,2022-11-21T14:11:49+0300
Системный администратор,45000.0,,RUR,Нижний Новгород,2022-11-21T15:20:29+0300
Дизайнер-верстальщик,40000.0,50000.0,RUR,Дзержинск (Нижегородская область),2022-11-21T12:54:14+0300
Тестировщик программного обеспечения,40000.0,68000.0,RUR,Екатеринбург,2022-11-21T12:44:32+0300
Оператор автоматических и полуавтоматических станков и установок,70000.0,,RUR,Фрязино,2022-11-21T14:15:45+0300
Оператор станков с программным управлением,,46000.0,RUR,Белебей,2022-11-21T15:53:06+0300
Системный аналитик (применение моделей ML),,,,Москва,2022-11-21T13:31:51+0300
Разработчик Java (Active MQ Artemis),,,,Москва,2022-11-21T12:09:07+0300
Оператор токарного станка с ЧПУ,,80000.0,RUR,Нижний Новгород,2022-11-21T15:37:48+0300
Руководитель группы проектов (цифровизация и качество),,,,Москва,2022-11-21T12:47:08+0300
Руководитель проекта,200000.0,,RUR,Москва,2022-11-21T13:57:32+0300
Графический дизайнер,,,,Москва,2022-11-21T15:30:30+0300
Аналитик данных,,,,Москва,2022-11-21T15:08:32+0300
"Key Account Specialist (Верный, Fix Price) / Специалист по работе с ключевыми клиентами",,,,Москва,2022-11-21T13:09:12+0300
Программист микроконтроллеров на C++,70000.0,,RUR,Барнаул,2022-11-21T14:05:50+0300
Программист,30000.0,,RUR,Красноярск,2022-11-21T15:10:44+0300
Программист-тестировщик (отдел автотестирования),46000.0,92000.0,RUR,Севастополь,2022-11-21T15:24:52+0300
Специалист по эксплуатации ВИП-объектов,80000.0,120000.0,RUR,Екатеринбург,2022-11-21T12:46:08+0300
Системный администратор,82000.0,82000.0,RUR,Краснодар,2022-11-21T13:22:29+0300
JAVA developer,,,,Москва,2022-11-21T15:54:54+0300
Наладчик станков и манипуляторов с ПУ,,,,Москва,2022-11-21T12:56:27+0300
Lead Product Manager (Самовывоз),,,,Москва,2022-11-21T13:58:20+0300
Токарь/фрезеровщик,1300.0,2000.0,BYR,Минск,2022-11-21T12:00:39+0300
Программист 1C,150000.0,300000.0,RUR,Москва,2022-11-21T12:14:25+0300
"Специалист технической поддержки, Ozon Tech, Санкт-Петербург",,,,Санкт-Петербург,2022-11-21T13:15:59+0300
Программист-тестировщик (отдел автотестирования),46000.0,92000.0,RUR,Тюмень,2022-11-21T12:48:37+0300
Инженер АСУТП,,,,Екатеринбург,2022-11-21T12:03:02+0300
Креатор / Стратег-креатор,20000.0,100000.0,RUR,Москва,2022-11-21T14:01:39+0300
Арт-директор,,,,Москва,2022-11-21T15:31:15+0300
Менеджер проектов в ИТ-компанию,50000.0,90000.0,RUR,Тамбов,2022-11-21T15:06:08+0300
Системный инженер,45000.0,55000.0,RUR,Иваново (Ивановская область),2022-11-21T15:39:08+0300
Системный администратор Windows,85000.0,123000.0,RUR,Москва,2022-11-21T13:59:20+0300
Системный администратор по телекоммуникациям,,,,Москва,2022-11-21T14:27:48+0300
Наладчик/Оператор станков с ЧПУ,40000.0,80000.0,RUR,Саратов,2022-11-21T14:01:33+0300
Руководитель отдела сервиса,,,,Алматы,2022-11-21T14:21:23+0300
Бизнес-аналитик (Ташкент),,,,Ташкент,2022-11-21T12:11:49+0300
Руководитель проектов,90000.0,,RUR,Москва,2022-11-21T13:40:14+0300
ML разработчик Виртуальный ассистент(MTS AI),,,,Москва,2022-11-21T13:59:46+0300
Оператор станка с ПУ,40000.0,,RUR,Екатеринбург,2022-11-21T14:42:47+0300
Фрезеровщик,55000.0,59000.0,RUR,Тверь,2022-11-21T15:45:15+0300
Оператор ЧПУ,40000.0,70000.0,RUR,Чебоксары,2022-11-21T13:54:13+0300
Оператор станков с ЧПУ,167000.0,,RUR,Черногорск,2022-11-21T14:00:44+0300
Аналитик по информационной безопасности,,,,Санкт-Петербург,2022-11-21T14:50:49+0300
Токарь,95000.0,,RUR,Екатеринбург,2022-11-21T13:45:52+0300
Ведущий системный аналитик (омниканальность),,,,Москва,2022-11-21T15:24:59+0300
Ученик токаря,,30000.0,RUR,Воронеж,2022-11-21T12:14:25+0300
"Frontend-разработчик, удаленно",,400000.0,KZT,Алматы,2022-11-21T13:52:00+0300
Android разработчик (удаленно),,,,Москва,2022-11-21T15:21:50+0300
QA Lead / Руководитель отдела тестирования,,,,Москва,2022-11-21T13:53:05+0300
Дизайнер,25000.0,,RUR,Ростов-на-Дону,2022-11-21T12:33:59+0300
Стажер-разработчик бэкенда (PHP),,,,Казань,2022-11-21T13:21:47+0300
Инженер отдела ИТ-аутсорсинга,25000.0,35000.0,RUR,Краснодар,2022-11-21T15:53:22+0300
Системный аналитик 1С (интеграции),,,,Москва,2022-11-21T12:07:10+0300
"Инженер-конструктор-трассировщик печатных плат (PCB Designer, тополог печатных плат)",,,,Москва,2022-11-21T14:58:12+0300
Project Manager,,,,Москва,2022-11-21T14:49:25+0300
Оператор-наладчик токарного станка с ЧПУ,80000.0,,RUR,Санкт-Петербург,2022-11-21T12:09:56+0300
Менеджер проектов,35000.0,,RUR,Пенза,2022-11-21T14:18:10+0300
Системный аналитик,,,,Москва,2022-11-21T15:08:04+0300
Администратор ИТ-проектов,,,,Ростов-на-Дону,2022-11-21T13:30:25+0300
Наладчик КИПиА,70000.0,,RUR,Набережные Челны,2022-11-21T15:44:57+0300
Корреспондент,15000.0,35000.0,RUR,Омск,2022-11-21T12:28:59+0300
Product Lead (Personalization&Search),,,,Москва,2022-11-21T13:49:56+0300
Токарь-универсал,3700000.0,,UZS,Ташкент,2022-11-21T12:33:56+0300
Аналитик по прогнозированию спроса,52200.0,52200.0,RUR,Ростов-на-Дону,2022-11-21T14:37:32+0300
Наладчик оборудования,55000.0,,RUR,Пенза,2022-11-21T13:26:14+0300
Дежурный инженер,55000.0,55000.0,RUR,Одинцово,2022-11-21T14:20:48+0300
Оператор-наладчик ЧПУ,40000.0,60000.0,RUR,Альметьевск,2022-11-21T13:58:51+0300
Декоратор-дизайнер,,,,Гродно,2022-11-21T12:56:12+0300
Ответственный секретарь,27000.0,33000.0,RUR,Екатеринбург,2022-11-21T15:28:26+0300
UI-дизайнер (Дизайн-система В2В),,,,Москва,2022-11-21T14:49:32+0300
