name,salary_from,salary_to,salary_currency,area_name,published_at
Инженер внедрения и сопровождения (Private LTE),,,,Санкт-Петербург,2022-12-05T12:26:48+0300
Инженер по портированию BIOS,,,,Москва,2022-12-05T14:57:59+0300
Главный специалист отдела информационных технологий,54052.0,,RUR,Самара,2022-12-05T13:01:29+0300
Менеджер проекта в отдел маркетинга,,,,Северск (Томская область),2022-12-05T12:05:05+0300
Оператор станков с ПУ,51000.0,,RUR,Новочеркасск,2022-12-05T15:53:56+0300
Специалист Группы операционной поддержки — Департамент информационных технологий,,,,Москва,2022-12-05T13:30:49+0300
Аналитик Битрикс,80000.0,150000.0,RUR,Санкт-Петербург,2022-12-05T12:42:16+0300
Team Lead .NET,,,,Казань,2022-12-05T13:42:13+0300
Специалист технической поддержки / Консультант 1С,40000.0,,RUR,Ярославль,2022-12-05T13:56:19+0300
Механизатор,60000.0,,RUR,Курск,2022-12-05T13:45:48+0300
Менеджер по продажам,250.0,500.0,USD,Ташкент,2022-12-05T13:52:51+0300
Аналитик Группы внедрения,,,,Усть-Каменогорск,2022-12-05T14:45:22+0300
Системный аналитик (Faktura),,,,Новосибирск,2022-12-05T14:19:46+0300
Аналитик (направление промо),,,,Москва,2022-12-05T13:56:18+0300
Наладчик,50000.0,,RUR,Димитровград,2022-12-05T12:56:40+0300
Начальник сервисной службы,75000.0,,RUR,Железнодорожный,2022-12-05T12:56:36+0300
Специалист поддержки,24000.0,,RUR,Саратов,2022-12-05T15:46:10+0300
Инженер-наладчик КИПиА,,,,Красногорск,2022-12-05T15:50:52+0300
Оператор контакт-центра (удалённо),24000.0,42000.0,RUR,Каменка (Пензенская область),2022-12-05T13:01:55+0300
Ведущий Web Разработчик (React),,,,Санкт-Петербург,2022-12-05T13:59:51+0300
Токарь,,,,Тихвин,2022-12-05T13:57:28+0300
QA Automation Engineer/Java,,250000.0,RUR,Москва,2022-12-05T14:47:49+0300
Инженер по технической документации,30000.0,,RUR,Нижний Новгород,2022-12-05T15:50:33+0300
Специалист по сопровождению информационных систем (поддержка),,70000.0,RUR,Москва,2022-12-05T13:21:34+0300
Токарь,114000.0,,RUR,Пермь,2022-12-05T15:10:18+0300
Токарь,75000.0,,RUR,Ростов-на-Дону,2022-12-05T15:44:35+0300
Руководитель группы клиентской аналитики,,,,Москва,2022-12-05T13:47:22+0300
Оператор станков с ПУ,51000.0,,RUR,Таганрог,2022-12-05T15:53:56+0300
Сервис-инженер,47000.0,55000.0,RUR,Дюртюли,2022-12-05T14:26:15+0300
Full-Stack Developer (команда новых пользователей и онбординга),,,,Санкт-Петербург,2022-12-05T13:03:29+0300
Lead Business / System Analyst,,,,Краснодар,2022-12-05T14:03:19+0300
Руководитель направления по автоматизации SQL-отчетности,,,,Москва,2022-12-05T12:10:22+0300
Токарь-универсал,50000.0,,RUR,Самара,2022-12-05T13:33:58+0300
Руководитель направления информационной безопасности,100000.0,,RUR,Южно-Сахалинск,2022-12-05T15:09:43+0300
Системный аналитик 1С,,,,Екатеринбург,2022-12-05T13:55:42+0300
Наладчик-оператор,40000.0,,RUR,Уфа,2022-12-05T12:49:21+0300
Механик,40000.0,,RUR,Петрозаводск,2022-12-05T15:56:00+0300
Ведущий инженер по наладке и испытаниям - руководитель группы (АСУ ТП г.Удачный),,,,Екатеринбург,2022-12-05T15:07:22+0300
Специалист по информационной безопасности,,,,Курган,2022-12-05T12:38:36+0300
Backend разработчик,,,,Москва,2022-12-05T14:17:29+0300
"Выездной инженер технической поддержки (АРМ, POS-терминалы, сервис печати)",40000.0,45000.0,RUR,Старый Оскол,2022-12-05T13:20:31+0300
Java-разработчик (ЦК Цифровая ипотека),,,,Москва,2022-12-05T15:02:42+0300
"Монтажник слаботочных систем, охранно-пожарных систем (ОПС)",100000.0,,RUR,Москва,2022-12-05T13:26:52+0300
Инженер-программист,90000.0,130000.0,RUR,Санкт-Петербург,2022-12-05T12:45:20+0300
Менеджер по автоматизации производства,,,,Кострома,2022-12-05T15:10:37+0300
Системный администратор,,,,Самара,2022-12-05T15:45:19+0300
Токарь-расточник на завод,124000.0,,RUR,Ульяновск,2022-12-05T15:40:53+0300
Разработчик RPA,,,,Москва,2022-12-05T12:01:33+0300
Токарь-расточник на завод,124000.0,,RUR,Заволжье,2022-12-05T15:40:53+0300
Директор e-commerce,300000.0,,RUR,Москва,2022-12-05T12:38:09+0300
Главный специалист направления процессинга,,,,Москва,2022-12-05T12:04:57+0300
Специалист поддержки,24000.0,,RUR,Смоленск,2022-12-05T15:46:14+0300
Программист 1С,100000.0,,RUR,Псков,2022-12-05T15:56:29+0300
Фрезеровщик-расточник ЧПУ,114000.0,,RUR,Челябинск,2022-12-05T14:28:57+0300
Фрезеровщик,114000.0,,RUR,Йошкар-Ола,2022-12-05T15:17:26+0300
Оператор станка с ЧПУ (металлообработка),50000.0,80000.0,RUR,Санкт-Петербург,2022-12-05T13:36:07+0300
Golang Tech Lead/Team Lead,,,,Москва,2022-12-05T14:43:09+0300
Программист 1С,,,,Егорьевск,2022-12-05T12:02:47+0300
Ведущий инженер по наладке и испытаниям (электропривод Айхал),,,,Айхал,2022-12-05T15:12:20+0300
Сервис-инженер,55000.0,70000.0,RUR,Октябрьский (Республика Башкортостан),2022-12-05T13:47:56+0300
Фрезеровщик,114000.0,,RUR,Саранск,2022-12-05T15:17:26+0300
Специалист ИТ,,,,Хабаровск,2022-12-05T12:55:22+0300
Middle UX/UI-дизайнер,,,,Казань,2022-12-05T13:05:35+0300
Фрезеровщик,110000.0,,RUR,Уфа,2022-12-05T13:17:36+0300
Наладчик холодноштамповочного оборудования,60000.0,65000.0,RUR,Ростов-на-Дону,2022-12-05T15:58:03+0300
Системный администратор Unix/Linux,,,,Москва,2022-12-05T14:08:20+0300
Оператор-наладчик на листогибочных прессах,113000.0,,RUR,Саранск,2022-12-05T15:34:05+0300
Техник,60000.0,70000.0,RUR,Москва,2022-12-05T15:11:09+0300
Механик (выпуск на линию),,54683.0,RUR,Селятино,2022-12-05T13:19:39+0300
Начальник отдела цифрового муниципального управления,,,,Москва,2022-12-05T13:28:25+0300
Токарь,170000.0,,RUR,Калуга,2022-12-05T12:24:53+0300
Аналитик по товародвижению,,,,Москва,2022-12-05T13:01:36+0300
Сервис-инженер,42000.0,50000.0,RUR,Аскино,2022-12-05T14:27:29+0300
Инженер-программист станков с ПУ,,,,Ковров,2022-12-05T15:51:29+0300
Инженер,31000.0,,RUR,Воронеж,2022-12-05T13:11:54+0300
Ведущий инженер группы информационных технологий,,,,Казань,2022-12-05T12:07:10+0300
Оператор станков с ПУ,51000.0,,RUR,Ростов-на-Дону,2022-12-05T15:54:37+0300
Pre-sale менеджер по информационной безопасности,,,,Красноярск,2022-12-05T13:35:54+0300
Инженер по информационным технологиям,,,,Новосибирск,2022-12-05T12:03:37+0300
Специалист технической поддержки в Маркет,,40000.0,RUR,Ярославль,2022-12-05T15:08:00+0300
Эксперт по СХД (R&D),,,,Москва,2022-12-05T14:57:59+0300
Оператор контакт-центра (удалённо),24000.0,42000.0,RUR,Бугульма,2022-12-05T14:03:23+0300
Python Developer Центр HR TECH (Проект Сеть Профессиональных Сообществ),,,,Москва,2022-12-05T14:28:57+0300
Руководитель отдела внедрения 1С,,,,Ташкент,2022-12-05T14:34:01+0300
Системный администратор,70000.0,,RUR,Москва,2022-12-05T15:54:09+0300
Системный аналитик (интеграция),230000.0,,RUR,Екатеринбург,2022-12-05T12:21:58+0300
Менеджер по производственной системе (бережливое производство),,,,Санкт-Петербург,2022-12-05T13:03:26+0300
Chief Technical Officer/CTO проекта framer.ru,,,,Пермь,2022-12-05T14:50:21+0300
Архитектор,,,,Санкт-Петербург,2022-12-05T14:23:32+0300
Администратор на резервное копирование,,,,Мирный (Республика Саха (Якутия)),2022-12-05T14:08:19+0300
Токарь-универсал,107000.0,,RUR,Москва,2022-12-05T15:40:14+0300
Токарь в Арзамас,113000.0,,RUR,Москва,2022-12-05T15:36:42+0300
Шлифовщица/шлифовщик столярных изделий,50000.0,,RUR,Дмитров,2022-12-05T12:29:53+0300
Инженер электросвязи,43000.0,,RUR,Ликино-Дулево,2022-12-05T14:42:23+0300
Сервис менеджер слаботочных систем,50000.0,70000.0,RUR,Москва,2022-12-05T15:20:08+0300
Системный администратор,50000.0,,RUR,Новозавидовский,2022-12-05T12:33:33+0300
Оператор ЧПУ,94000.0,188000.0,RUR,Курган,2022-12-05T15:32:55+0300
Ведущий/главный инженер-разработчик (АБС ЦФТ),,,,Москва,2022-12-05T14:36:17+0300
Инженер внедрения и сопровождения (NGN),,,,Санкт-Петербург,2022-12-05T12:26:56+0300
Системный администратор,,110000.0,RUR,Москва,2022-12-05T12:57:49+0300
Бизнес - аналитик (закупки),,,,Москва,2022-12-05T14:55:38+0300
Арт-директор,100000.0,,RUR,Москва,2022-12-05T13:51:10+0300
Ведущий программист 1С,,,,Москва,2022-12-05T14:27:29+0300
